date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:56:16	38309/38309	---M--	200	added ('OK')	image/jpeg	etag:%2297d407e4bf2a13bcd818a6e6113885c5%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0561e329dac/brave-168-wnetrze-b.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0561e329dac/brave-168-wnetrze-b.jpg	(from /en/projects/brave-168e)
22:56:16	38653/38653	---M--	200	added ('OK')	image/jpeg	etag:%22960e0f34663e5bb2525e9af0003be636%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0561e46e64d/brave-168-wnetrze-c.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0561e46e64d/brave-168-wnetrze-c.jpg	(from /en/projects/brave-168e)
22:56:16	36897/36897	---M--	200	added ('OK')	image/jpeg	etag:%225acfeff0255adc209dbfdf8f6438f016%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0561eb6e3f8/brave-168-wnetrze-e.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0561eb6e3f8/brave-168-wnetrze-e.jpg	(from /en/projects/brave-168e)
22:56:17	0/-1	---M--	301	error ('')			/en/privacy-policy-and-cookies	C:/My%20Web%20Sites/canwood//en/privacy-policy-and-cookies.1f1.delayed	(from /en/projects/brave-168e)
22:56:17	686/686	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20May%202023%2017:56:17%20GMT	/media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5d0351a5aa569/park-169w-wohnen-v1-1.jpg	C:/My%20Web%20Sites/canwood//media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5d0351a5aa569/park-169w-wohnen-v1-1.jpg	(from /en/projects/perfect-171e)
22:56:18	22246/22246	---M--	200	added ('OK')	image/jpeg	etag:%22a76879d53fe1fad671486601207b3d5a%22	https://media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5d0351a5aa569/park-169w-wohnen-v1-1.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5d0351a5aa569/park-169w-wohnen-v1-1.jpg	(from /en/projects/perfect-171e)
22:56:18	686/686	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20May%202023%2017:56:18%20GMT	/media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5d0351a697773/park-169w-wohnen-v1-2.jpg	C:/My%20Web%20Sites/canwood//media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5d0351a697773/park-169w-wohnen-v1-2.jpg	(from /en/projects/perfect-171e)
22:56:18	23583/23583	---M--	200	added ('OK')	image/jpeg	etag:%227d0e953fac18155cec4f17d04b1c0191%22	https://media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5d0351a697773/park-169w-wohnen-v1-2.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5d0351a697773/park-169w-wohnen-v1-2.jpg	(from /en/projects/perfect-171e)
22:56:19	593188/593188	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2026%20May%202023%2017:56:16%20GMT	/media/download/5c05621a05ed2/BRAVE_168E_UK.pdf	C:/My%20Web%20Sites/canwood//media/download/5c05621a05ed2/BRAVE_168E_UK.pdf_;	(from /en/projects/brave-168e)
22:56:19	686/686	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20May%202023%2017:56:19%20GMT	/media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5d0351a316e1b/park-169w-wohnen-v1-3.jpg	C:/My%20Web%20Sites/canwood//media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5d0351a316e1b/park-169w-wohnen-v1-3.jpg	(from /en/projects/perfect-171e)
22:56:19	22269/22269	---M--	200	added ('OK')	image/jpeg	etag:%2288e6b38d4311d4bcc862fcb56995df16%22	https://media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5d0351a316e1b/park-169w-wohnen-v1-3.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5d0351a316e1b/park-169w-wohnen-v1-3.jpg	(from /en/projects/perfect-171e)
22:56:20	51086/51086	---M--	200	added ('OK')	image/jpeg	etag:%22dcc472d2242f370929b1364ab407252e%22	https://media.jaygroupplc.pl/document/v1/uploads/media/5c1cfc92e3392/perfect-171e-rz.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/document/v1/uploads/media/5c1cfc92e3392/perfect-171e-rz.jpg	(from /en/projects/perfect-171e)
22:56:20	3558/3558	---M--	200	added ('OK')	image/jpeg	etag:%22e27bfcdb819a17fcc9118cc43f218cdf%22	https://media.jaygroupplc.pl/document_thumbnail/v1/uploads/media/5c1cfc92e3392/perfect-171e-rz.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/document_thumbnail/v1/uploads/media/5c1cfc92e3392/perfect-171e-rz.jpg	(from /en/projects/perfect-171e)
22:56:20	57775/57775	---M--	200	added ('OK')	image/jpeg	etag:%2247e59872ce1bcad82d23887542f89afc%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0567ce5f1cb/perfect-171e-00.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0567ce5f1cb/perfect-171e-00.jpg	(from /en/projects/perfect-171e)
22:56:20	61167/61167	---M--	200	added ('OK')	image/jpeg	etag:%22493083cb52789e5b3c023b809789091b%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0567e163bc5/perfect-171e-01.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0567e163bc5/perfect-171e-01.jpg	(from /en/projects/perfect-171e)
22:56:21	45216/45216	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20May%202023%2017:56:20%20GMT	/en/wohnart/?projectId=243	C:/My%20Web%20Sites/canwood//en/wohnart/indexb56b.html	(from /en/projects/perfect-171e)
22:56:21	52987/52987	---M--	200	added ('OK')	image/jpeg	etag:%228ffc098eff1ca7500bb706de37cf4354%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5f057cb650158/171e.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5f057cb650158/171e.jpg	(from /en/projects/perfect-171e)
22:56:21	39603/39603	---M--	200	added ('OK')	image/jpeg	etag:%224845d950e32fd5f776ef5af87171a2a0%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0567ef85230/perfect-171e-w1.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0567ef85230/perfect-171e-w1.jpg	(from /en/projects/perfect-171e)
22:56:21	41364/41364	---M--	200	added ('OK')	image/jpeg	etag:%22f69c4164a8f3932efe34ca19f611015a%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0567f8692ea/perfect-171e-w2.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0567f8692ea/perfect-171e-w2.jpg	(from /en/projects/perfect-171e)
22:56:21	43055/43055	---M--	200	added ('OK')	image/jpeg	etag:%2200f2c4bc9cfcba362dab3978edacf811%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c056805d992c/perfect-171e-w3.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c056805d992c/perfect-171e-w3.jpg	(from /en/projects/perfect-171e)
22:56:22	0/-1	---M--	301	error ('')			/en/privacy-policy-and-cookies	C:/My%20Web%20Sites/canwood//en/privacy-policy-and-cookies.201.delayed	(from /en/projects/perfect-171e)
22:56:23	674/674	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20May%202023%2017:56:22%20GMT	/media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5c2493d8effce/park-181w-salon-v1.jpg	C:/My%20Web%20Sites/canwood//media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5c2493d8effce/park-181w-salon-v1.jpg	(from /en/projects/sonate-173e)
22:56:23	21908/21908	---M--	200	added ('OK')	image/jpeg	etag:%2208ff9f6eb41372a3fe513f242dfda016%22	https://media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5c2493d8effce/park-181w-salon-v1.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5c2493d8effce/park-181w-salon-v1.jpg	(from /en/projects/sonate-173e)
22:56:23	683359/683359	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2026%20May%202023%2017:56:22%20GMT	/media/download/5c0567e7238f6/PERFECT_171E_UK.pdf	C:/My%20Web%20Sites/canwood//media/download/5c0567e7238f6/PERFECT_171E_UK.pdf_;	(from /en/projects/perfect-171e)
22:56:23	678/678	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20May%202023%2017:56:23%20GMT	/media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5c2493d601cfb/park-181w-salon2-v1.jpg	C:/My%20Web%20Sites/canwood//media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5c2493d601cfb/park-181w-salon2-v1.jpg	(from /en/projects/sonate-173e)
22:56:24	22243/22243	---M--	200	added ('OK')	image/jpeg	etag:%22a69a1221a773e54fd108df29fa6e1dae%22	https://media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5c2493d601cfb/park-181w-salon2-v1.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5c2493d601cfb/park-181w-salon2-v1.jpg	(from /en/projects/sonate-173e)
22:56:24	678/678	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20May%202023%2017:56:24%20GMT	/media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5c2493d724217/park-181w-salon3-v1.jpg	C:/My%20Web%20Sites/canwood//media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5c2493d724217/park-181w-salon3-v1.jpg	(from /en/projects/sonate-173e)
22:56:24	25900/25900	---M--	200	added ('OK')	image/jpeg	etag:%22f86a108d93c57af44b9617284f812b25%22	https://media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5c2493d724217/park-181w-salon3-v1.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5c2493d724217/park-181w-salon3-v1.jpg	(from /en/projects/sonate-173e)
22:56:25	48596/48596	---M--	200	added ('OK')	image/jpeg	etag:%22135ac245fe3809ee27e1912abd932815%22	https://media.jaygroupplc.pl/document/v1/uploads/media/5c1d01a862fee/en-sonate-173e-rz.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/document/v1/uploads/media/5c1d01a862fee/en-sonate-173e-rz.jpg	(from /en/projects/sonate-173e)
22:56:25	3581/3581	---M--	200	added ('OK')	image/jpeg	etag:%2265de8126d2a6c88c6228ff0db49c7a7b%22	https://media.jaygroupplc.pl/document_thumbnail/v1/uploads/media/5c1d01a862fee/en-sonate-173e-rz.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/document_thumbnail/v1/uploads/media/5c1d01a862fee/en-sonate-173e-rz.jpg	(from /en/projects/sonate-173e)
22:56:25	79368/79368	---M--	200	added ('OK')	image/jpeg	etag:%221798625b59e57d8835c245dc489976f8%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0568939b1a8/sonate-173e-00.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0568939b1a8/sonate-173e-00.jpg	(from /en/projects/sonate-173e)
22:56:25	45216/45216	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20May%202023%2017:56:25%20GMT	/en/wohnart/?projectId=244	C:/My%20Web%20Sites/canwood//en/wohnart/index7ac0.html	(from /en/projects/sonate-173e)
22:56:25	71170/71170	---M--	200	added ('OK')	image/jpeg	etag:%22ecd7a117e9e68be5a6a982d502b9b9e3%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0568a3eefe7/sonate-173e-01.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0568a3eefe7/sonate-173e-01.jpg	(from /en/projects/sonate-173e)
22:56:26	48923/48923	---M--	200	added ('OK')	image/jpeg	etag:%227a9e45fbd1becc551c0f7480b41b0429%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5f057d01290e1/173e.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5f057d01290e1/173e.jpg	(from /en/projects/sonate-173e)
22:56:26	43044/43044	---M--	200	added ('OK')	image/jpeg	etag:%2283ddae7d6459f958b86012c74dccd7fe%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0568ae395e3/sonate-wn-173e-0001.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0568ae395e3/sonate-wn-173e-0001.jpg	(from /en/projects/sonate-173e)
22:56:26	42342/42342	---M--	200	added ('OK')	image/jpeg	etag:%223fddce57d13fac60c7cba08c4c7d586c%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0568b27d564/sonate-wn-173e-0002.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0568b27d564/sonate-wn-173e-0002.jpg	(from /en/projects/sonate-173e)
22:56:26	38739/38739	---M--	200	added ('OK')	image/jpeg	etag:%221d8050ee62feb062354bfddca73acc5a%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0568b50574c/sonate-wn-173e-0003.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c0568b50574c/sonate-wn-173e-0003.jpg	(from /en/projects/sonate-173e)
22:56:27	0/-1	---M--	301	error ('')			/en/privacy-policy-and-cookies	C:/My%20Web%20Sites/canwood//en/privacy-policy-and-cookies.211.delayed	(from /en/projects/sonate-173e)
22:56:27	188970/188970	---M--	200	added ('OK')	image/jpeg	etag:%22dbb75fbc5f3b7948673b85ad5759363f%22	https://media.jaygroupplc.pl/document/v1/uploads/media/607826710a9ba/barve-176e.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/document/v1/uploads/media/607826710a9ba/barve-176e.jpg	(from /en/projects/brave-176e)
22:56:28	433490/433490	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2026%20May%202023%2017:56:27%20GMT	/media/download/5c0568aa98ac2/SONATE_173E_UK.pdf	C:/My%20Web%20Sites/canwood//media/download/5c0568aa98ac2/SONATE_173E_UK.pdf_;	(from /en/projects/sonate-173e)
22:56:28	3621/3621	---M--	200	added ('OK')	image/jpeg	etag:%2297a70fc136d0f39aad42e17df72bbbfe%22	https://media.jaygroupplc.pl/document_thumbnail/v1/uploads/media/607826710a9ba/barve-176e.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/document_thumbnail/v1/uploads/media/607826710a9ba/barve-176e.jpg	(from /en/projects/brave-176e)
22:56:28	55852/55852	---M--	200	added ('OK')	image/jpeg	etag:%2217a4121d729e3712bd1263d9ef377fd0%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c05626e895f8/brave-176e-00.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c05626e895f8/brave-176e-00.jpg	(from /en/projects/brave-176e)
22:56:28	45216/45216	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20May%202023%2017:56:28%20GMT	/en/wohnart/?projectId=245	C:/My%20Web%20Sites/canwood//en/wohnart/index4da0.html	(from /en/projects/brave-176e)
22:56:28	48159/48159	---M--	200	added ('OK')	image/jpeg	etag:%22efc397e4c7a03f7e41e7d64a672570db%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c056291ca708/brawe-176e-01.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c056291ca708/brawe-176e-01.jpg	(from /en/projects/brave-176e)
22:56:28	45947/45947	---M--	200	added ('OK')	image/jpeg	etag:%2285206000b9512435e1f1408d36df3bf0%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5f057ccd8b3e8/brave-176e.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5f057ccd8b3e8/brave-176e.jpg	(from /en/projects/brave-176e)
22:56:29	48711/48711	---M--	200	added ('OK')	image/jpeg	etag:%22af1c661f7102558b2a2b932d73c367eb%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c05627de4827/brave-176e-wn-1b.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c05627de4827/brave-176e-wn-1b.jpg	(from /en/projects/brave-176e)
22:56:29	53419/53419	---M--	200	added ('OK')	image/jpeg	etag:%2228f0f125fa5ecc72b6ba0e4c3967e935%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c05628743462/brave-176e-wn-2b.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c05628743462/brave-176e-wn-2b.jpg	(from /en/projects/brave-176e)
22:56:29	0/-1	---M--	301	error ('')			/en/privacy-policy-and-cookies	C:/My%20Web%20Sites/canwood//en/privacy-policy-and-cookies.21a.delayed	(from /en/projects/brave-176e)
22:56:30	694/694	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20May%202023%2017:56:30%20GMT	/media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5e8b092a8d29c/point-128-1-wohnen-v1-1.jpg	C:/My%20Web%20Sites/canwood//media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5e8b092a8d29c/point-128-1-wohnen-v1-1.jpg	(from /en/projects/point-112e)
22:56:30	21395/21395	---M--	200	added ('OK')	image/jpeg	etag:%22c33fd0067172be051e49f83c84929fc1%22	https://media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5e8b092a8d29c/point-128-1-wohnen-v1-1.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5e8b092a8d29c/point-128-1-wohnen-v1-1.jpg	(from /en/projects/point-112e)
22:56:30	1098464/1098464	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2026%20May%202023%2017:56:29%20GMT	/media/download/5c056276310ad/BRAVE_176E_UK.pdf	C:/My%20Web%20Sites/canwood//media/download/5c056276310ad/BRAVE_176E_UK.pdf_;	(from /en/projects/brave-176e)
22:56:31	694/694	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20May%202023%2017:56:31%20GMT	/media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5e8b092b8874c/point-128-1-wohnen-v1-2.jpg	C:/My%20Web%20Sites/canwood//media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5e8b092b8874c/point-128-1-wohnen-v1-2.jpg	(from /en/projects/point-112e)
22:56:31	20655/20655	---M--	200	added ('OK')	image/jpeg	etag:%22d9756f6f06e4e08944afbfbf1199d309%22	https://media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5e8b092b8874c/point-128-1-wohnen-v1-2.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5e8b092b8874c/point-128-1-wohnen-v1-2.jpg	(from /en/projects/point-112e)
22:56:32	694/694	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20May%202023%2017:56:31%20GMT	/media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5e8b092c8ed36/point-128-1-wohnen-v1-3.jpg	C:/My%20Web%20Sites/canwood//media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5e8b092c8ed36/point-128-1-wohnen-v1-3.jpg	(from /en/projects/point-112e)
22:56:32	23017/23017	---M--	200	added ('OK')	image/jpeg	etag:%2207153b2ddb654254db3d572714d318bd%22	https://media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5e8b092c8ed36/point-128-1-wohnen-v1-3.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5e8b092c8ed36/point-128-1-wohnen-v1-3.jpg	(from /en/projects/point-112e)
22:56:32	63523/63523	---M--	200	added ('OK')	image/jpeg	etag:%22060db4b5cfeff261d8a2566908ce2c1b%22	https://media.jaygroupplc.pl/document/v1/uploads/media/5c1cfd32e59a0/en-point-112e-rz.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/document/v1/uploads/media/5c1cfd32e59a0/en-point-112e-rz.jpg	(from /en/projects/point-112e)
22:56:33	4479/4479	---M--	200	added ('OK')	image/jpeg	etag:%22adbf26af33d7095749a3eb49075ec8cf%22	https://media.jaygroupplc.pl/document_thumbnail/v1/uploads/media/5c1cfd32e59a0/en-point-112e-rz.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/document_thumbnail/v1/uploads/media/5c1cfd32e59a0/en-point-112e-rz.jpg	(from /en/projects/point-112e)
22:56:33	80202/80202	---M--	200	added ('OK')	image/jpeg	etag:%224243905fa1d0b68b38dc3508c74e10fa%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c056b82a41a5/point112e-1.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c056b82a41a5/point112e-1.jpg	(from /en/projects/point-112e)
22:56:33	45216/45216	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20May%202023%2017:56:33%20GMT	/en/wohnart/?projectId=246	C:/My%20Web%20Sites/canwood//en/wohnart/index1f94.html	(from /en/projects/point-112e)
22:56:34	79233/79233	---M--	200	added ('OK')	image/jpeg	etag:%227e62eb51160d3c5c339198aaec12df6b%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c056b930a4d4/point112e-2.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c056b930a4d4/point112e-2.jpg	(from /en/projects/point-112e)
22:56:34	0/-1	---M--	301	error ('')			/en/privacy-policy-and-cookies	C:/My%20Web%20Sites/canwood//en/privacy-policy-and-cookies.226.delayed	(from /en/projects/point-112e)
22:56:35	686/686	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20May%202023%2017:56:35%20GMT	/media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5e46579b6f40f/point-140-wohnen-v1-1.jpg	C:/My%20Web%20Sites/canwood//media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5e46579b6f40f/point-140-wohnen-v1-1.jpg	(from /en/projects/point-113-1e)
22:56:35	664039/664039	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2026%20May%202023%2017:56:34%20GMT	/media/download/5c056b7127553/POINT_112E_UK.pdf	C:/My%20Web%20Sites/canwood//media/download/5c056b7127553/POINT_112E_UK.pdf_;	(from /en/projects/point-112e)
22:56:35	22037/22037	---M--	200	added ('OK')	image/jpeg	etag:%221826167604641e3ff3c3cdf38de1504f%22	https://media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5e46579b6f40f/point-140-wohnen-v1-1.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5e46579b6f40f/point-140-wohnen-v1-1.jpg	(from /en/projects/point-113-1e)
22:56:36	686/686	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20May%202023%2017:56:35%20GMT	/media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5e465793af5b5/point-140-wohnen-v1-2.jpg	C:/My%20Web%20Sites/canwood//media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5e465793af5b5/point-140-wohnen-v1-2.jpg	(from /en/projects/point-113-1e)
22:56:36	22224/22224	---M--	200	added ('OK')	image/jpeg	etag:%22ba3d2c58bb023f5abdbf3985d8953f4d%22	https://media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5e465793af5b5/point-140-wohnen-v1-2.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5e465793af5b5/point-140-wohnen-v1-2.jpg	(from /en/projects/point-113-1e)
22:56:37	686/686	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20May%202023%2017:56:36%20GMT	/media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5e46579528225/point-140-wohnen-v1-3.jpg	C:/My%20Web%20Sites/canwood//media/cache/resolve/wohnart_thumbnail_horizontal/uploads/media/5e46579528225/point-140-wohnen-v1-3.jpg	(from /en/projects/point-113-1e)
22:56:37	21433/21433	---M--	200	added ('OK')	image/jpeg	etag:%22c801f16584511c660f3858d5f87c8c4e%22	https://media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5e46579528225/point-140-wohnen-v1-3.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/wohnart_thumbnail_horizontal/v1/uploads/media/5e46579528225/point-140-wohnen-v1-3.jpg	(from /en/projects/point-113-1e)
22:56:37	65592/65592	---M--	200	added ('OK')	image/jpeg	etag:%22170e685914c69ca055e23f1f21136322%22	https://media.jaygroupplc.pl/document/v1/uploads/media/5c1cfd5c1b12a/en-point-113e-rz.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/document/v1/uploads/media/5c1cfd5c1b12a/en-point-113e-rz.jpg	(from /en/projects/point-113-1e)
22:56:37	4592/4592	---M--	200	added ('OK')	image/jpeg	etag:%222965190fe326c4cfb85a3040d083a843%22	https://media.jaygroupplc.pl/document_thumbnail/v1/uploads/media/5c1cfd5c1b12a/en-point-113e-rz.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/document_thumbnail/v1/uploads/media/5c1cfd5c1b12a/en-point-113e-rz.jpg	(from /en/projects/point-113-1e)
22:56:38	69954/69954	---M--	200	added ('OK')	image/jpeg	etag:%22b1e69a55607f29b5889944e39c03b4f1%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c056c22f0d7b/point-113e-c.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c056c22f0d7b/point-113e-c.jpg	(from /en/projects/point-113-1e)
22:56:38	69330/69330	---M--	200	added ('OK')	image/jpeg	etag:%225d5e9e842a2a67b119f1990ffb8d0110%22	https://media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c056c14c934d/point-113ec.jpg	C:/My%20Web%20Sites/canwood/media.jaygroupplc.pl/gallery_item/v1/uploads/media/5c056c14c934d/point-113ec.jpg	(from /en/projects/point-113-1e)
22:56:38	45216/45216	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20May%202023%2017:56:38%20GMT	/en/wohnart/?projectId=247	C:/My%20Web%20Sites/canwood//en/wohnart/index7816.html	(from /en/projects/point-113-1e)
